position_1based,learned_profile,sim_coverage,holdout_coverage
7940,9.341481712096204e-05,73097.0,92434.0
7941,9.452082655009801e-05,74039.0,92969.0
7942,9.780065071214722e-05,76640.0,96504.0
7943,9.726515622170198e-05,76216.0,96053.0
7944,9.913652162885837e-05,77547.0,97587.0
7945,0.00010176050830558226,79748.0,100859.0
7946,0.00010345677147151103,81323.0,102129.0
7947,0.00010467038918707417,81750.0,103497.0
7948,0.00010751723326172414,84559.0,106896.0
7949,0.00010809156861295077,84724.0,108191.0
7950,0.00010998394628905447,86362.0,109040.0
7951,0.00011149300924072533,87551.0,110752.0
7952,0.0001150510867824708,90575.0,114499.0
7953,0.00011589285101120872,90874.0,115506.0
7954,0.0001167893744862942,91321.0,116013.0
7955,0.00011855949896124988,92467.0,117631.0
7956,0.00012538721289828223,98195.0,124382.0
7957,0.00012972401786192367,101996.0,128283.0
7958,0.00013095291722763032,102870.0,129465.0
7959,0.00013452181927156077,105299.0,133555.0
7960,0.00013653326647169927,107677.0,136367.0
7961,0.0001371922876341378,108061.0,137364.0
7962,0.00013987167029263188,109896.0,140758.0
7963,0.0001428471349226563,112039.0,144795.0
7964,0.00014361185416525408,112709.0,145414.0
7965,0.00014419510381239776,112698.0,145705.0
7966,0.00015465603007104776,121625.0,156606.0
7967,0.0001605522000847491,126561.0,163884.0
7968,0.0001622682020487799,126928.0,165356.0
7969,0.00016324113377458286,128341.0,165856.0
7970,0.0001674970733395483,130758.0,169215.0
7971,0.00017077753423702012,134063.0,173043.0
7972,0.00017296981429719006,135520.0,174215.0
7973,0.00017473739183045518,137444.0,175848.0
7974,0.00018241960470467836,142733.0,183904.0
7975,0.0001886818975864011,148368.0,192291.0
7976,0.00019335680905946753,152247.0,197506.0
7977,0.00019504670487116983,152800.0,200653.0
7978,0.0001973255809488196,155303.0,204464.0
7979,0.0001991523748763908,156457.0,205973.0
7980,0.00019970124081071159,156509.0,206190.0
7981,0.00020720898817912976,162831.0,215661.0
7982,0.00021310770513452169,166763.0,223539.0
7983,0.0002180137515660086,171237.0,227699.0
7984,0.00022277207537944164,174760.0,233212.0
7985,0.00022410412588361693,175772.0,235422.0
7986,0.00023121009320034553,182070.0,242748.0
7987,0.0002331171157911701,182609.0,244364.0
7988,0.00023644660531618568,186112.0,248265.0
7989,0.00023750676979489115,186743.0,249419.0
7990,0.00024643316368496446,193216.0,260294.0
7991,0.0002550481939533639,200653.0,271494.0
7992,0.00025888834528734156,203609.0,276753.0
7993,0.00026079855155527933,204409.0,278458.0
7994,0.00026361992621302347,206203.0,281076.0
7995,0.0002646991927544083,207280.0,281865.0
7996,0.0002713849146921906,214119.0,288782.0
7997,0.0002836681777304533,222369.0,303862.0
7998,0.00028533005718355914,224350.0,306013.0
7999,0.00029821821887333547,233692.0,323405.0
8000,0.0003012713652249227,237004.0,326297.0
8001,0.00030287402828372255,237285.0,327487.0
8002,0.00031728844478158113,248426.0,344646.0
8003,0.00032177742951123493,252442.0,351960.0
8004,0.00033309603838418907,261935.0,363676.0
8005,0.0003349221955763376,262177.0,364795.0
8006,0.00033769708854822857,265118.0,369767.0
8007,0.00034771038980475845,272342.0,380578.0
8008,0.0003525432116626411,277142.0,383695.0
8009,0.0003591875457979514,281190.0,394377.0
8010,0.0003595734074640748,282570.0,395371.0
8011,0.0003655001407780632,286603.0,399081.0
8012,0.0003711530778603137,290609.0,404391.0
8013,0.00037143133124001,291346.0,404717.0
8014,0.0003786117966011882,296999.0,410958.0
8015,0.00038531662060164984,302157.0,415885.0
8016,0.00040394877253911515,317227.0,435948.0
8017,0.0004369813327951408,342592.0,471758.0
8018,0.00044695770339715725,351490.0,483959.0
8019,0.00045857175750621906,359558.0,496293.0
8020,0.0004695535333405934,367680.0,510312.0
8021,0.0004744621267137709,372867.0,517611.0
8022,0.00047228321809747654,370036.0,515376.0
8023,0.0004762004144175943,372538.0,520231.0
8024,0.0004889542249331923,383814.0,532524.0
8025,0.0004922136735617168,386031.0,537975.0
8026,0.0004999863028659557,391358.0,546162.0
8027,0.0005190266022093371,405945.0,564568.0
8028,0.000523673497323807,410238.0,574951.0
8029,0.0005393836704067501,423135.0,601771.0
8030,0.0005473084794770014,428999.0,612541.0
8031,0.0005478471576445599,430149.0,613955.0
8032,0.0005543711487849901,436152.0,623964.0
8033,0.0005545532551158669,436148.0,627252.0
8034,0.000557863642578203,437243.0,631566.0
8035,0.0005570409804121444,437401.0,631407.0
8036,0.0005603379964306051,439972.0,633479.0
8037,0.0005687728305743958,446795.0,643699.0
8038,0.0005750147479225939,451952.0,650484.0
8039,0.0005870719698858173,459706.0,670750.0
8040,0.0005988961466843522,470769.0,684584.0
8041,0.0006077614139738515,476825.0,698077.0
8042,0.0006160109581096522,484811.0,708499.0
8043,0.0006196670929064851,487517.0,714874.0
8044,0.0006281955271574048,492934.0,727042.0
8045,0.0006386239799094998,501201.0,744678.0
8046,0.0006419471020802889,504121.0,752069.0
8047,0.0006432250300735393,505099.0,756610.0
8048,0.0006454236774879358,506324.0,761867.0
8049,0.0006539158178197645,512607.0,776753.0
8050,0.000660637196941215,518612.0,790362.0
8051,0.0006667721427384085,522436.0,794593.0
8052,0.0006816946741035386,534106.0,815717.0
8053,0.0006907726110242016,540987.0,827686.0
8054,0.0006986974200944529,548054.0,836961.0
8055,0.0007133200490755167,559176.0,863060.0
8056,0.0007210576579315102,566745.0,870997.0
8057,0.0007215065564044755,566476.0,878319.0
8058,0.0007165635793184752,560455.0,874022.0
8059,0.0007172206902746457,562867.0,875485.0
8060,0.0007322960381412108,575028.0,893967.0
8061,0.0007351014944133888,577949.0,898119.0
8062,0.0007511020188490584,589875.0,931963.0
8063,0.0007526913104639826,591191.0,937487.0
8064,0.000757860965360445,595305.0,943361.0
8065,0.0007623715990944688,598690.0,951057.0
8066,0.0007656023946289742,601374.0,956256.0
8067,0.0007633795512685173,597919.0,953302.0
8068,0.0007834685538529964,615770.0,981448.0
8069,0.0007829158675061398,613617.0,982043.0
8070,0.0007932430793260341,622394.0,994751.0
8071,0.0008086157826349749,634522.0,1021500.0
8072,0.0008088010726429648,635099.0,1020908.0
8073,0.0008152518392097908,638841.0,1035423.0
8074,0.0008158026153503795,640955.0,1036187.0
8075,0.0008300540275800408,651189.0,1060364.0
8076,0.000834783061564032,655762.0,1069996.0
8077,0.0008341679751457562,654730.0,1069725.0
8078,0.0008483155995015261,664764.0,1088363.0
8079,0.0008469918265578451,664391.0,1087897.0
8080,0.0008612788959711746,676116.0,1113205.0
8081,0.0008873863217705031,694829.0,1160354.0
8082,0.0008879237264672162,696498.0,1164876.0
8083,0.0008875028443528473,695263.0,1164621.0
8084,0.0008855429727219432,695086.0,1164422.0
8085,0.000888577017010851,697011.0,1170540.0
8086,0.0008950182325463373,701102.0,1184271.0
8087,0.0008927737401815103,699978.0,1186701.0
8088,0.0008869132273514772,696156.0,1184134.0
8089,0.0008881548614256367,697120.0,1187059.0
8090,0.0008947890077941847,702710.0,1193972.0
8091,0.000907402099781378,711451.0,1211619.0
8092,0.0009342965305630969,733163.0,1262004.0
8093,0.0009245442908298518,725554.0,1256093.0
8094,0.0009271701877128436,727007.0,1258633.0
8095,0.0009248543809806803,724994.0,1255563.0
8096,0.0009345015593691888,733968.0,1270519.0
8097,0.0009351357478501441,734230.0,1273071.0
8098,0.0009321348138032139,731399.0,1272279.0
8099,0.0009287403772650885,727107.0,1267774.0
8100,0.0009296458150360909,730397.0,1266263.0
8101,0.000935939944688946,734062.0,1274610.0
8102,0.0009450796449456057,741203.0,1287887.0
8103,0.0009503836510162463,745321.0,1303805.0
8104,0.0009616946190641287,754939.0,1319040.0
8105,0.0009638506052052078,757177.0,1326090.0
8106,0.0009670616619416112,758608.0,1336178.0
8107,0.0009567229888841092,751158.0,1329266.0
8108,0.0009305951875512561,730595.0,1300286.0
8109,0.0009269333221356193,727500.0,1296337.0
8110,0.0009239005513175567,724479.0,1293799.0
8111,0.000926883656772653,726994.0,1294711.0
8112,0.0009334363010071022,731584.0,1302666.0
8113,0.0009424174541435231,738855.0,1321430.0
8114,0.0009422493559919445,738938.0,1321374.0
8115,0.0009316254254650971,730327.0,1313181.0
8116,0.0009264150195015856,727585.0,1305231.0
8117,0.0009203246451839771,722616.0,1298447.0
8118,0.0009161495710176878,718744.0,1305165.0
8119,0.0009205271270483785,721675.0,1309083.0
8120,0.0009223838475408142,721164.0,1315812.0
8121,0.0009201552735615534,722150.0,1312628.0
8122,0.0009313592700584311,730518.0,1327666.0
8123,0.0009350249558866038,734033.0,1335999.0
8124,0.0009359577732807801,735294.0,1336365.0
8125,0.0009408950197479767,739915.0,1342874.0
8126,0.0009489121554545116,745376.0,1354518.0
8127,0.0009574673325931823,751528.0,1377086.0
8128,0.000952491882000627,746794.0,1376738.0
8129,0.0009535049280580567,748897.0,1387125.0
8130,0.0009474521211303845,740951.0,1382847.0
8131,0.0009385715721907416,737537.0,1374219.0
8132,0.0009312701270992607,730324.0,1365501.0
8133,0.0009280265968563023,728919.0,1367261.0
8134,0.0009246410746140939,725548.0,1363740.0
8135,0.000919806979285366,722257.0,1359423.0
8136,0.0009091639466958393,713418.0,1342481.0
8137,0.0009128525549992272,714689.0,1344872.0
8138,0.0009123342523651934,714609.0,1342651.0
8139,0.0009145258956899406,718053.0,1344936.0
8140,0.0009112524388821179,715371.0,1338217.0
8141,0.000908078312800228,713166.0,1332967.0
8142,0.0009018580444563999,706960.0,1330059.0
8143,0.0008882573758286828,697967.0,1311711.0
8144,0.0008810049593647455,689803.0,1305866.0
8145,0.0008765656399980582,687554.0,1303636.0
8146,0.0008626427832464822,676236.0,1280973.0
8147,0.0008615851657094673,676600.0,1281299.0
8148,0.000856834482721106,672622.0,1272933.0
8149,0.0008577036265730177,673085.0,1273310.0
8150,0.0008564537149383637,671658.0,1275285.0
8151,0.0008413719997175722,659690.0,1260220.0
8152,0.0008368295292124161,656162.0,1254461.0
8153,0.0008215975444318801,643514.0,1223929.0
8154,0.0008183928550497032,641274.0,1219865.0
8155,0.0008155854885712572,639201.0,1218813.0
8156,0.0008055244321580288,631934.0,1206862.0
8157,0.000796901124329135,624423.0,1194936.0
8158,0.0007956187391879261,624514.0,1195551.0
8159,0.0007744097189950127,607909.0,1165125.0
8160,0.000773522746551267,606101.0,1163183.0
8161,0.0007664441588577122,602994.0,1159484.0
8162,0.0007498922215460311,588547.0,1133395.0
8163,0.0007431797567204977,583331.0,1125892.0
8164,0.0007323355157374149,574086.0,1106664.0
8165,0.0007309951876727452,573905.0,1110488.0
8166,0.0007170054737017914,562897.0,1088427.0
8167,0.0007103222987056997,556627.0,1076179.0
8168,0.0007068584580065059,555100.0,1073793.0
8169,0.0006909540806196557,542085.0,1055471.0
8170,0.0006891559397861036,540042.0,1053131.0
8171,0.0006726574882499249,528215.0,1026014.0
8172,0.0006387939882673462,501816.0,971083.0
8173,0.0006326004628112693,496517.0,959020.0
8174,0.0006302929336396005,493833.0,956810.0
8175,0.000634043305278985,496831.0,964815.0
8176,0.0006290907771616449,492776.0,958029.0
8177,0.0006239580529196961,489891.0,947938.0
8178,0.0006167502079353441,483242.0,936555.0
8179,0.0006134130775852567,480668.0,930759.0
8180,0.0006085000270641208,476795.0,925998.0
8181,0.0005882760365700407,462406.0,901393.0
8182,0.0005734439216349263,450264.0,883253.0
8183,0.000545557457064725,428310.0,832942.0
8184,0.0005418936814428205,425636.0,824450.0
8185,0.0005346501792748003,420089.0,814513.0
8186,0.0005292175526487851,414594.0,810396.0
8187,0.0005197486601786175,406879.0,796761.0
8188,0.0005153800184438439,404613.0,788969.0
8189,0.0005107433110961361,401419.0,782744.0
8190,0.0005099040938090888,399618.0,782362.0
8191,0.0005026414895783893,394087.0,773058.0
8192,0.0004960971229044344,389288.0,764998.0
8193,0.00048288231594284075,378915.0,748002.0
8194,0.0004737617177488604,371445.0,729474.0
8195,0.0004633440894989503,364607.0,716790.0
8196,0.0004550041289331339,356417.0,704312.0
8197,0.0004426049800479497,347824.0,687253.0
8198,0.0004332952714334435,340176.0,672794.0
8199,0.00042872287436342306,336137.0,665927.0
8200,0.00042167102955761935,330790.0,655752.0
8201,0.00041557492462120717,326411.0,646733.0
8202,0.0004022964441173489,315705.0,627637.0
8203,0.00039136051323340504,306418.0,612534.0
8204,0.0003797152590886336,298780.0,589444.0
8205,0.00037553954818692157,294531.0,582389.0
8206,0.0003721342871466111,291975.0,577780.0
8207,0.0003712549555279371,291235.0,576143.0
8208,0.00036649790518534934,287748.0,571807.0
8209,0.000347407303743579,271647.0,541777.0
8210,0.0003340549619306938,262974.0,523339.0
8211,0.0003145167354868034,246949.0,488159.0
8212,0.00030692748598428653,240440.0,478419.0
8213,0.0002879960683981777,226498.0,460740.0
8214,0.00028068761921704765,220740.0,441734.0
8215,0.0002783196001802275,218465.0,436024.0
8216,0.00026944732880107905,211771.0,424656.0
8217,0.0002595059786473081,203240.0,410884.0
8218,0.00024498140692133177,192321.0,383603.0
8219,0.00023896362044190504,187562.0,371490.0
8220,0.00022973095681353903,179625.0,352701.0
8221,0.0002209198120349646,173631.0,335397.0
8222,0.00021684788900714388,169840.0,328939.0
8223,0.00021303066014838153,167256.0,324722.0
8224,0.00020670851413693008,162077.0,311230.0
8225,0.000202718093243208,159682.0,303102.0
8226,0.00019752296892983984,155103.0,294704.0
8227,0.00019554208502998836,153330.0,292474.0
8228,0.0001857236248127881,145796.0,279992.0
8229,0.00017903599266873787,140299.0,273863.0
8230,0.0001706832973944685,133806.0,264750.0
8231,0.0001639275345601952,128328.0,255266.0
8232,0.00015653821998038914,123177.0,245896.0
8233,0.0001544554584129143,121222.0,241698.0
8234,0.00015219186398540802,119541.0,238368.0
8235,0.0001475825362608741,115294.0,232066.0
8236,0.0001413081454061211,111055.0,221541.0
8237,0.0001389375794276103,109237.0,217813.0
8238,0.0001323085269424435,103784.0,207938.0
8239,0.00012736554985644312,99368.0,199885.0
8240,0.00012352412505162023,96960.0,194302.0
8241,0.00011968333698221996,93533.0,185824.0
8242,0.0001169294562792763,92011.0,179785.0
8243,0.00011370757504068789,89307.0,176150.0
8244,0.00010975153785978872,86286.0,169334.0
8245,0.00010711672668087984,84008.0,164781.0
8246,0.00010169747149874032,79661.0,157217.0
8247,9.878504367555782e-05,77134.0,152696.0
8248,9.713271525379164e-05,76312.0,150134.0
8249,9.516583953323835e-05,74835.0,146739.0
8250,9.341227017927144e-05,73429.0,145000.0
8251,9.044062596178289e-05,71138.0,140773.0
8252,8.432096181473283e-05,66033.0,129733.0
8253,8.278069882735233e-05,64434.0,127232.0
8254,8.078198633566674e-05,63242.0,124826.0
8255,7.939836026225713e-05,62638.0,122656.0
8256,7.442354640512446e-05,58655.0,112985.0
8257,6.901575246059256e-05,54100.0,104264.0
8258,6.851400494754757e-05,53677.0,103437.0
8259,6.601163473654906e-05,51519.0,98732.0
8260,6.445035948022123e-05,50283.0,95975.0
8261,6.280185147099092e-05,49238.0,93853.0
8262,6.20154832240232e-05,48266.0,92934.0
8263,5.832942186232589e-05,45850.0,88509.0
8264,5.42899723410601e-05,42155.0,83407.0
8265,5.2160729087732104e-05,40940.0,79779.0
8266,4.651224915344004e-05,36610.0,69665.0
8267,4.478223901011104e-05,35150.0,67218.0
8268,4.1913109195668475e-05,32596.0,63774.0
8269,4.1426006597344334e-05,32193.0,63006.0
8270,3.9434934930730506e-05,30819.0,59250.0
8271,3.8931913946840216e-05,30549.0,58422.0
8272,3.8514215509584487e-05,30652.0,57988.0
8273,3.6301559915889874e-05,28521.0,54403.0
8274,3.480841534978516e-05,27224.0,52391.0
8275,3.222454300468797e-05,25165.0,48401.0
8276,3.164893418261605e-05,24618.0,47727.0
8277,2.8174905716659846e-05,22118.0,42431.0
8278,2.6127801332853174e-05,20795.0,38782.0
8279,2.471361195915656e-05,19271.0,36724.0
8280,2.1193738542769847e-05,16690.0,31387.0
8281,2.0467860160953483e-05,16178.0,30208.0
8282,1.929626698328497e-05,15016.0,28670.0
8283,1.817051875604696e-05,14527.0,27518.0
8284,1.7393701540418925e-05,13642.0,26365.0
8285,1.464873513339231e-05,11299.0,21515.0
8286,1.2721337009043075e-05,10099.0,17759.0
8287,1.2046397461038387e-05,9476.0,16854.0
8288,1.131988234379938e-05,8862.0,15703.0
8289,1.1084290237420383e-05,8783.0,15399.0
8290,9.013626642975813e-06,7149.0,12509.0
8291,8.818148868223512e-06,6716.0,12169.0
8292,7.79173136691827e-06,6069.0,10732.0
8293,6.74302812582042e-06,5364.0,9221.0
8294,5.377867379667542e-06,4182.0,7094.0
8295,4.86465862901492e-07,376.0,462.0
8296,4.832821857882624e-07,371.0,456.0
8297,3.6994328055728646e-07,315.0,350.0
8298,3.5975551379495155e-07,277.0,345.0
8299,3.623024554855353e-07,275.0,347.0
8300,3.451105990740951e-07,244.0,331.0
8301,3.4574733449674104e-07,280.0,330.0
8302,3.502044824552626e-07,283.0,334.0
8303,3.5657183668172193e-07,260.0,340.0
8304,3.502044824552626e-07,259.0,328.0
8305,3.572085721043678e-07,322.0,330.0
8306,3.470208053420329e-07,260.0,317.0
8307,3.5466163041378413e-07,295.0,319.0
8308,3.5529836583643006e-07,292.0,319.0
8309,3.4956774703261665e-07,255.0,314.0
8310,3.591187783723056e-07,303.0,316.0
8311,3.610289846402434e-07,283.0,315.0
8312,3.5657183668172193e-07,270.0,304.0
8313,3.661228680214109e-07,261.0,307.0
8314,3.6675960344405684e-07,293.0,317.0
8315,3.5657183668172193e-07,294.0,313.0
8316,3.603922492175975e-07,283.0,321.0
8317,3.642126617534731e-07,308.0,326.0
8318,3.6739633886670277e-07,284.0,325.0
8319,3.74400428515808e-07,311.0,326.0
8320,3.7885757647432954e-07,271.0,331.0
8321,3.705800159799324e-07,274.0,324.0
8322,3.7376369309316207e-07,266.0,328.0
8323,3.7503716393845394e-07,309.0,331.0
8324,3.6739633886670277e-07,304.0,318.0
8325,3.7312695767051613e-07,279.0,322.0
8326,3.801310473196214e-07,320.0,326.0
8327,3.8395145985549697e-07,293.0,324.0
8328,3.896820786593104e-07,280.0,327.0
8329,3.9095554950460225e-07,309.0,328.0
8330,3.801310473196214e-07,309.0,311.0
8331,3.947759620404778e-07,306.0,318.0
8332,3.966861683084156e-07,306.0,319.0
8333,3.966861683084156e-07,328.0,315.0
8334,4.0305352253487496e-07,303.0,320.0
8335,4.0560046422545865e-07,305.0,322.0
8336,4.0114331626693715e-07,312.0,321.0
8337,4.036902579575209e-07,343.0,321.0
8338,4.087841413386883e-07,298.0,330.0
8339,4.1706170183308547e-07,342.0,333.0
8340,4.2342905605954477e-07,365.0,336.0
8341,4.2342905605954477e-07,355.0,346.0
8342,4.2979641028600406e-07,354.0,335.0
8343,4.3680049993510934e-07,374.0,340.0
8344,4.457147958521524e-07,339.0,343.0
8345,4.4698826669744425e-07,362.0,342.0
8346,4.546290917691954e-07,371.0,346.0
8347,4.5717603345977915e-07,356.0,354.0
8348,4.514454146559658e-07,348.0,352.0
8349,4.597229751503629e-07,339.0,355.0
8350,4.5717603345977915e-07,384.0,346.0
8351,4.578127688824251e-07,383.0,338.0
8352,4.6226991684094663e-07,393.0,338.0
8353,4.5908623972771695e-07,341.0,340.0
8354,4.559025626144873e-07,327.0,339.0
8355,4.5908623972771695e-07,380.0,343.0
8356,4.756413607165112e-07,366.0,346.0
8357,9.343455591906407e-06,7369.0,5993.0
8358,9.382933188110454e-06,7391.0,6003.0
8359,9.38484339437839e-06,7389.0,6003.0
8360,9.372108685925473e-06,7279.0,5979.0
8361,9.382933188110454e-06,7407.0,5983.0
8362,9.571406873213649e-06,7649.0,5996.0
8363,1.1221825088711905e-05,8622.0,7052.0
8364,1.1359996675426073e-05,8902.0,7128.0
8365,1.1564388746095417e-05,8938.0,7238.0
8366,1.2434806068852406e-05,9774.0,7824.0
8367,1.2459638750335597e-05,9805.0,7836.0
8368,1.2494659198581123e-05,9862.0,7863.0
8369,1.2523949028022836e-05,9864.0,7883.0
8370,1.2548144974083381e-05,9760.0,7900.0
8371,1.2554512328309841e-05,9782.0,7900.0
8372,1.2571067449298636e-05,9935.0,7926.0
8373,1.2585075628596846e-05,9868.0,7945.0
8374,1.2599083807895056e-05,9931.0,7956.0
8375,1.263283078529529e-05,9744.0,7967.0
8376,1.2648749170861438e-05,9946.0,7993.0
8377,1.2690136973333424e-05,9997.0,8011.0
8378,1.2700961475518405e-05,9994.0,8013.0
8379,1.2714969654816616e-05,10027.0,8018.0
8380,1.2727704363269535e-05,10089.0,8021.0
8381,1.2724520686156304e-05,9989.0,8017.0
8382,1.274553295510362e-05,10153.0,8031.0
8383,1.2752537044752726e-05,10009.0,8027.0
8384,1.2782463609617085e-05,10055.0,8066.0
8385,1.2799018730605878e-05,10080.0,8078.0
8386,1.2818757528707902e-05,10085.0,8086.0
8387,1.3001500595007285e-05,10325.0,8144.0
8388,1.3026970011913122e-05,10214.0,8148.0
8389,1.318870080926519e-05,10418.0,8498.0
8390,1.3217353903284256e-05,10439.0,8513.0
8391,1.327147641420916e-05,10470.0,8544.0
8392,1.33357866918964e-05,10379.0,8577.0
8393,1.3377174494368384e-05,10542.0,8589.0
8394,1.3389909202821304e-05,10690.0,8597.0
8395,1.3411558207191264e-05,10675.0,8612.0
8396,1.3435754153251811e-05,10582.0,8633.0
8397,1.3464407247270878e-05,10569.0,8657.0
8398,1.3482872574527609e-05,10704.0,8673.0
8399,1.3495607282980529e-05,10537.0,8688.0
8400,1.3503884843474925e-05,10483.0,8690.0
8401,1.3508978726856093e-05,10346.0,8692.0
